"BRAHMS","MASTER","gbifID","SarkID","ACCESSION","DETBY","DETDATE","LATDEC","LONGDEC","ALT","SP1","Species","roots","basisOfRecord","Ploidy","Source","countryCode","COUNTRY"
NA,723,NA,723,"PI 210029","","",-21.916667,-65.233333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,724,NA,724,"PI 210032","","",-13.266667,-73.85,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,725,NA,725,"PI 210033","","",-15.866667,-70.75,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,726,NA,726,"PI 217449","","",-23.583333,-65.333333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,727,NA,727,"PI 246504","","",-15.683333,-70.516667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,728,NA,728,"PI 255501","","",-23.583333,-65.2,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,729,NA,729,"PI 266386","","",-11.6,-75.366667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,730,NA,730,"PI 275126","","",-23.716667,-65.283333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,731,NA,731,"PI 275128","","",-22.332778,-65.466944,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,732,NA,732,"PI 275129","","",-14.166667,-71.1,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,733,NA,733,"PI 275130","","",-25.15,-65.85,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,735,NA,735,"PI 320275","","",-22.233333,-65.283333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,736,NA,736,"PI 320276","","",-22.166667,-65.216667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,737,NA,737,"PI 365309","","",-9.866667,-76.533333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,738,NA,738,"PI 472637","","",-23.55,-64.95,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,739,NA,739,"PI 472638","","",-24.032778,-65.55,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,741,NA,741,"PI 472640","","",-23.916667,-65.583333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,745,NA,745,"PI 472648","","",-22.833333,-65.966667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,748,NA,748,"PI 472656","","",-22.116667,-65.7,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,749,NA,749,"PI 472660","","",-22.133333,-65.75,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,752,NA,752,"PI 472666","","",-21.883333,-66.033333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,759,NA,759,"PI 472678","","",-22.45,-66.183333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,762,NA,762,"PI 472686","","",-22.116667,-65.466667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,765,NA,765,"PI 472692","","",-23.666667,-63.4,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,770,NA,770,"PI 472711","","",-23.566667,-65.266667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,771,NA,771,"PI 472719","","",-23.166667,-64.95,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,772,NA,772,"PI 472720","","",-23.183333,-65.05,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,774,NA,774,"PI 472752","","",-22.433333,-66.183333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,775,NA,775,"PI 472761","","",-22.4,-65.35,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,778,NA,778,"PI 472768","","",-22.25,-66.35,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,780,NA,780,"PI 472777","","",-22.366667,-65.066667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,781,NA,781,"PI 472779","","",-23.1,-65.166667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,784,NA,784,"PI 472784","","",-22.966667,-65.433333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,789,NA,789,"PI 472789","","",-22,-66.066667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,793,NA,793,"PI 473313","","",-15.5,-70.133333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,794,NA,794,"PI 473314","","",-17.366944,-67.15,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,795,NA,795,"PI 473319","","",-19.333333,-65.166667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,796,NA,796,"PI 473320","","",-19.633333,-65.066667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,797,NA,797,"PI 473322","","",-21.516667,-65.05,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,799,NA,799,"PI 473325","","",-17.033333,-68.85,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,801,NA,801,"PI 473327","","",-15.3,-69.966667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,802,NA,802,"PI 473328","","",-15.833333,-70.033333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,804,NA,804,"PI 473444","","",-13.5,-70.916667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,805,NA,805,"PI 473484","","",-15.2,-71.766667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,806,NA,806,"PI 473485","","",-11.416667,-76.633333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,807,NA,807,"PI 473486","","",-15.073889,-71.283611,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,808,NA,808,"PI 473487","","",-15.233333,-69.75,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,810,NA,810,"PI 473512","","",-15.783333,-68.666667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,811,NA,811,"PI 473513","","",-13.516667,-71.983333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,812,NA,812,"PI 473514","","",-16.083333,-69.666667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,815,NA,815,"PI 498066","","",-19.6,-65.95,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,816,NA,816,"PI 498081","","",-17.233333,-66.05,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,818,NA,818,"PI 498083","","",-17.25,-66.05,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,819,NA,819,"PI 498178","","",-14.566667,-73.783333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,820,NA,820,"PI 498179","","",-10.666667,-76.083333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,821,NA,821,"PI 498180","","",-12.15,-76.233333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,824,NA,824,"PI 498183","","",-11.7,-75.433333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,825,NA,825,"PI 498184","","",-16.016667,-68.766667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,826,NA,826,"PI 498185","","",-16.216667,-68.866667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,828,NA,828,"PI 498188","","",-21.45,-65.716667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,830,NA,830,"PI 498190","","",-21.333333,-65.716667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,831,NA,831,"PI 498193","","",-21.833333,-65,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,832,NA,832,"PI 498195","","",-9.866667,-77.2,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,833,NA,833,"PI 498197","","",-7.466667,-76.616667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,835,NA,835,"PI 498297","","",-13.533333,-72.45,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,836,NA,836,"PI 498353","","",-23.166667,-65.05,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,837,NA,837,"PI 545837","","",-17.416667,-66.833333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,838,NA,838,"PI 545838","","",-21.45,-64.983333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,839,NA,839,"PI 545839","","",-21.566667,-65.033333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,840,NA,840,"PI 545840","","",-21.783333,-65.133333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,841,NA,841,"PI 545841","","",-21.133333,-65.8,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,842,NA,842,"PI 545842","","",-19.533333,-65.733333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,843,NA,843,"PI 545931","","",-17.466667,-66.8,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,844,NA,844,"PI 545932","","",-17.633333,-66.75,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,845,NA,845,"PI 545933","","",-17.633333,-66.65,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,846,NA,846,"PI 545934","","",-17.65,-67,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,847,NA,847,"PI 545935","","",-17.616667,-67.033333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,848,NA,848,"PI 545936","","",-17.05,-67.883333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,849,NA,849,"PI 545937","","",-17.033333,-67.85,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,850,NA,850,"PI 545941","","",-15.633333,-69.066667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,851,NA,851,"PI 545942","","",-15.716667,-68.85,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,852,NA,852,"PI 545943","","",-15.833333,-68.75,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,853,NA,853,"PI 545944","","",-17.333333,-67.383333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,854,NA,854,"PI 545945","","",-17.333333,-67.4,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,855,NA,855,"PI 545946","","",-17.966667,-66.933333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,856,NA,856,"PI 545951","","",-17.616667,-67.05,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,857,NA,857,"PI 545952","","",-17.783333,-66.816667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,858,NA,858,"PI 545954","","",-19.516667,-64.683333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,859,NA,859,"PI 545955","","",-19.45,-64.75,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,860,NA,860,"PI 545956","","",-19.45,-64.733333,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,861,NA,861,"PI 558024","","",-24.1,-65.666667,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,863,NA,863,"PI 558025","","",-23.166667,-65.1,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,865,NA,865,"PI 607892","","",-16.865278,-70.670556,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,866,NA,866,"PI 619116","","",-15.651944,-71.422222,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,867,NA,867,"PI 653826","","",-17.116667,-67.7,NA,"acaule_48","acaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,933,NA,948,"PI 275132","","",-23.716667,-65.283333,NA,"aemulans_48","aemulans","tuberous","germplasm",48,"SŠrkinen","",""
NA,934,NA,949,"PI 275133","","",-28.966667,-67.7,NA,"aemulans_48","aemulans","tuberous","germplasm",48,"SŠrkinen","",""
NA,935,NA,950,"PI 472794","","",-23.583333,-65.2,NA,"aemulans_48","aemulans","tuberous","germplasm",48,"SŠrkinen","",""
NA,1053,NA,1270,"CIP 762818","","",-2.5608,-78.005,621,"andreanum_24","andreanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,1056,NA,1273,"CIP 762806","","",-0.6353,-77.72,2650,"andreanum_24","andreanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,1057,NA,1274,"CIP 764057","","",1.2167,-77.2667,NA,"andreanum_24","andreanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,1058,NA,1275,"CIP 762677","","",1.2192,-76.9561,2086,"andreanum_24","andreanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,1059,NA,1276,"CIP 763108","","",2.385,-76.8558,NA,"andreanum_24","andreanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,1064,NA,1281,"CIP 762800","","",-2.0136,-78.9272,3770,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1065,NA,1282,"CIP 762798","","",-1.6333,-78.8725,3725,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1066,NA,1283,"CIP 762816","","",-2.005,-78.6892,3600,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1067,NA,1284,"CIP 761161","","",-1.2558,-78.6094,3550,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1070,NA,1287,"CIP 763798","","",-0.6167,-78.5667,2786,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1072,NA,1289,"CIP 762802","","",-0.9189,-78.5403,2786,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1075,NA,1292,"CIP 761608","","",-0.7833,-78.4833,3582,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1076,NA,1293,"CIP 761595","","",-1.8333,-78.4167,3944,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1077,NA,1294,"CIP 763776","","",-2.7167,-78.25,621,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1078,NA,1295,"CIP 762787","","",-0.0033,-78.0622,3450,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1080,NA,1297,"CIP 761597","","",-1.6167,-76.7967,3200,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1081,NA,1298,"CIP 763792","","",-0.9333,-78.6167,2786,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1085,NA,1302,"CIP 761834","","",-0.0167,-78.45,2536,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1086,NA,1303,"CIP 763795","","",-0.3,-78.2667,2439,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1087,NA,1304,"CIP 763760","","",-0.3611,-78.0906,3450,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1088,NA,1305,"CIP 762804","","",-0.8,-77.7167,2939,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1090,NA,1307,"CIP 762711","","",1.0833,-77.6,2973,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1157,NA,1374,"473472","","",-1.244778,-78.523144,NA,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1158,NA,1375,"567813","","",1.545452,-77.1175,NA,"andreanum_24","andreanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,1159,NA,1376,"567819","","",0.642858,-77.668447,NA,"andreanum_24","andreanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,1163,NA,1380,"597668","","",0.766274,-76.582947,NA,"andreanum_24","andreanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,1166,NA,1383,"PI 246971","","",-1.616667,-79,NA,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1168,NA,1385,"PI 498147","","",1.2,-76.916667,NA,"andreanum_24","andreanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,1169,NA,1386,"PI 498148","","",1.216667,-77.283333,NA,"andreanum_24","andreanum","tuberous","germplasm",24,"SŠrkinen","",""
NA,1170,NA,1387,"PI 498177","","",0.9,-77.783333,NA,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1172,NA,1389,"PI 561654","","",-2.083333,-78.616667,NA,"andreanum_48","andreanum","tuberous","germplasm",48,"SŠrkinen","",""
NA,1438,NA,2004,"CIP 761393","","",-17.925,-65.4689,2300,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1439,NA,2005,"CIP 761394","","",-17.9331,-65.1669,2266,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1442,NA,2008,"CIP 760424","","",-18.1667,-65.1667,2293,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1444,NA,2010,"CIP 761076","","",-17.9333,-65.1667,2471,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1447,NA,2013,"CIP 760471","","",-17.7072,-65.15,3004,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1448,NA,2014,"CIP 760472","","",-17.7,-65.15,3004,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1450,NA,2016,"CIP 764189","","",-20.4167,-65.1333,NA,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1451,NA,2017,"CIP 762310","","",-17.7333,-64.8667,2367,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1453,NA,2019,"CIP 760468","","",-19.9561,-64.4769,2100,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1462,NA,2028,"CIP 761812","","",-14.2233,-73.0153,3545,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1464,NA,2030,"CIP 762928","","",-12.445,-74.7811,3345,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1466,NA,2032,"CIP 762926","","",-12.4061,-74.6619,2989,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1467,NA,2033,"CIP 763146","","",-15.6667,-69.1333,4215,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1468,NA,2034,"CIP 762304","","",-16.8897,-67.1492,3042,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1469,NA,2035,"CIP 763145","","",-17.8833,-66.5333,3631,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1471,NA,2037,"CIP 760245","","",-17.4,-66.2831,2549,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1475,NA,2041,"CIP 762548","","",-17.3978,-66.2633,2583,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1476,NA,2042,"CIP 763144","","",-17.3833,-66.15,2583,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1478,NA,2044,"CIP 760461","","",-17.3833,-66.0333,2846,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1480,NA,2046,"CIP 763095","","",-19.5836,-65.7531,3324,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1481,NA,2047,"CIP 761074","","",-18.9833,-65.3667,3133,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1482,NA,2048,"CIP 762364","","",-13.1556,-73.1317,3700,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1488,NA,2054,"CIP 761667","","",-13.4978,-72.8928,3068,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1490,NA,2056,"CIP 761665","","",-13.4775,-72.8847,2385,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1491,NA,2057,"CIP 761999","","",-13.4328,-72.8303,1971,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1492,NA,2058,"CIP 761998","","",-13.6086,-72.8292,3496,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1495,NA,2061,"CIP 764198","","",-13.5728,-72.6267,NA,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1496,NA,2062,"CIP 761660","","",-13.4658,-72.6197,3500,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1498,NA,2064,"CIP 761810","","",-13.5072,-72.5325,2881,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1500,NA,2066,"CIP 761689","","",-13.2031,-72.5028,3700,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1508,NA,2074,"CIP 762005","","",-13.1689,-72.4811,3076,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1509,NA,2075,"CIP 762002","","",-13.2092,-72.4422,2457,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1510,NA,2076,"CIP 761728","","",-13.7453,-72.3558,3404,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1511,NA,2077,"CIP 761729","","",-13.6128,-72.2722,3600,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1514,NA,2080,"CIP 761670","","",-13.4656,-72.2472,3300,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1516,NA,2082,"CIP 762363","","",-13.2739,-72.2236,2972,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1517,NA,2083,"CIP 761715","","",-13.9172,-72.2133,3600,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1519,NA,2085,"CIP 761736","","",-14.3414,-71.9292,3945,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
NA,1520,NA,2086,"CIP 763015","","",-19.9,-64.5333,2863,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,1521,NA,2087,"CIP 763016","","",-20.1,-64.4167,2497,"brevicaule_48","brevicaule","tuberous","germplasm",48,"SŠrkinen","",""
NA,1522,NA,2088,"CIP 764230","","",-24.7667,-65.7333,2320,"brevicaule_24","brevicaule","tuberous","germplasm",24,"SŠrkinen","",""
